"lineRef","stopPointRef","stopPointName","aimedDepartureTime","departureTime","aimedArrivalTime","arrivalTime","dayOfTheWeek"
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T11:11:00.000Z""}","{""value"":""2025-01-30T11:11:50.000Z""}","{""value"":""2025-01-30T11:11:00.000Z""}","{""value"":""2025-01-30T11:11:29.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T11:12:00.000Z""}","{""value"":""2025-01-30T11:13:08.000Z""}","{""value"":""2025-01-30T11:12:00.000Z""}","{""value"":""2025-01-30T11:11:59.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T11:13:00.000Z""}","{""value"":""2025-01-30T11:17:09.000Z""}","{""value"":""2025-01-30T11:13:00.000Z""}","{""value"":""2025-01-30T11:16:34.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T11:16:00.000Z""}","{""value"":""2025-01-30T11:17:05.000Z""}","{""value"":""2025-01-30T11:16:00.000Z""}","{""value"":""2025-01-30T11:16:42.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T11:16:00.000Z""}","{""value"":""2025-01-30T11:19:15.000Z""}","{""value"":""2025-01-30T11:16:00.000Z""}","{""value"":""2025-01-30T11:18:47.000Z""}",4
"SKY:Line:11","NSR:Quay:53114",,"{""value"":""2025-01-30T11:19:00.000Z""}","{""value"":""2025-01-30T11:22:29.000Z""}","{""value"":""2025-01-30T11:19:00.000Z""}","{""value"":""2025-01-30T11:22:05.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T11:21:00.000Z""}","{""value"":""2025-01-30T11:25:16.000Z""}","{""value"":""2025-01-30T11:21:00.000Z""}","{""value"":""2025-01-30T11:24:49.000Z""}",4
"SKY:Line:18","NSR:Quay:53118",,"{""value"":""2025-01-30T11:21:00.000Z""}","{""value"":""2025-01-30T11:20:45.000Z""}","{""value"":""2025-01-30T11:21:00.000Z""}","{""value"":""2025-01-30T11:20:15.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T11:22:00.000Z""}","{""value"":""2025-01-30T11:27:30.000Z""}","{""value"":""2025-01-30T11:22:00.000Z""}","{""value"":""2025-01-30T11:26:39.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T11:23:00.000Z""}","{""value"":""2025-01-30T11:29:49.000Z""}","{""value"":""2025-01-30T11:23:00.000Z""}","{""value"":""2025-01-30T11:29:07.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T11:26:00.000Z""}","{""value"":""2025-01-30T11:30:09.000Z""}","{""value"":""2025-01-30T11:26:00.000Z""}","{""value"":""2025-01-30T11:29:34.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T11:26:00.000Z""}","{""value"":""2025-01-30T11:27:13.000Z""}","{""value"":""2025-01-30T11:26:00.000Z""}","{""value"":""2025-01-30T11:26:30.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T11:26:00.000Z""}","{""value"":""2025-01-30T11:29:51.000Z""}","{""value"":""2025-01-30T11:26:00.000Z""}","{""value"":""2025-01-30T11:29:04.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T11:30:00.000Z""}","{""value"":""2025-01-30T11:30:51.000Z""}",,,4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T11:31:00.000Z""}","{""value"":""2025-01-30T11:31:40.000Z""}","{""value"":""2025-01-30T11:31:00.000Z""}","{""value"":""2025-01-30T11:31:22.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T11:31:00.000Z""}","{""value"":""2025-01-30T11:33:11.000Z""}","{""value"":""2025-01-30T11:31:00.000Z""}","{""value"":""2025-01-30T11:32:37.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T11:32:00.000Z""}","{""value"":""2025-01-30T11:32:23.000Z""}","{""value"":""2025-01-30T11:32:00.000Z""}","{""value"":""2025-01-30T11:31:30.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T11:33:00.000Z""}","{""value"":""2025-01-30T11:35:06.000Z""}","{""value"":""2025-01-30T11:33:00.000Z""}","{""value"":""2025-01-30T11:34:33.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T11:36:00.000Z""}","{""value"":""2025-01-30T11:38:55.000Z""}","{""value"":""2025-01-30T11:36:00.000Z""}","{""value"":""2025-01-30T11:38:16.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T11:36:00.000Z""}","{""value"":""2025-01-30T11:39:03.000Z""}","{""value"":""2025-01-30T11:36:00.000Z""}","{""value"":""2025-01-30T11:38:14.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T11:39:00.000Z""}","{""value"":""2025-01-30T11:39:22.000Z""}","{""value"":""2025-01-30T11:39:00.000Z""}","{""value"":""2025-01-30T11:39:00.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T11:41:00.000Z""}","{""value"":""2025-01-30T11:41:42.000Z""}","{""value"":""2025-01-30T11:41:00.000Z""}","{""value"":""2025-01-30T11:41:04.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T11:41:00.000Z""}","{""value"":""2025-01-30T11:44:45.000Z""}","{""value"":""2025-01-30T11:41:00.000Z""}","{""value"":""2025-01-30T11:44:10.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T11:42:00.000Z""}","{""value"":""2025-01-30T11:43:59.000Z""}","{""value"":""2025-01-30T11:42:00.000Z""}",,4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T11:43:00.000Z""}","{""value"":""2025-01-30T11:42:51.000Z""}","{""value"":""2025-01-30T11:43:00.000Z""}","{""value"":""2025-01-30T11:42:02.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T11:46:00.000Z""}","{""value"":""2025-01-30T11:48:52.000Z""}","{""value"":""2025-01-30T11:46:00.000Z""}","{""value"":""2025-01-30T11:48:04.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T11:46:00.000Z""}","{""value"":""2025-01-30T11:46:04.000Z""}","{""value"":""2025-01-30T11:46:00.000Z""}","{""value"":""2025-01-30T11:44:27.000Z""}",4
"SKY:Line:11","NSR:Quay:53114",,"{""value"":""2025-01-30T11:49:00.000Z""}","{""value"":""2025-01-30T11:48:47.000Z""}","{""value"":""2025-01-30T11:49:00.000Z""}","{""value"":""2025-01-30T11:47:53.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T11:50:00.000Z""}","{""value"":""2025-01-30T11:50:48.000Z""}",,,4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T11:51:00.000Z""}","{""value"":""2025-01-30T11:51:03.000Z""}","{""value"":""2025-01-30T11:51:00.000Z""}","{""value"":""2025-01-30T11:50:47.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T11:51:00.000Z""}","{""value"":""2025-01-30T11:55:57.000Z""}","{""value"":""2025-01-30T11:51:00.000Z""}","{""value"":""2025-01-30T11:55:21.000Z""}",4
"SKY:Line:18","NSR:Quay:53118",,"{""value"":""2025-01-30T11:51:00.000Z""}","{""value"":""2025-01-30T11:52:36.000Z""}","{""value"":""2025-01-30T11:51:00.000Z""}","{""value"":""2025-01-30T11:52:02.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T11:52:00.000Z""}","{""value"":""2025-01-30T11:53:11.000Z""}","{""value"":""2025-01-30T11:52:00.000Z""}","{""value"":""2025-01-30T11:52:38.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T11:53:00.000Z""}","{""value"":""2025-01-30T11:59:26.000Z""}","{""value"":""2025-01-30T11:53:00.000Z""}","{""value"":""2025-01-30T11:57:54.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T11:56:00.000Z""}","{""value"":""2025-01-30T11:57:53.000Z""}","{""value"":""2025-01-30T11:56:00.000Z""}","{""value"":""2025-01-30T11:57:25.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T11:56:00.000Z""}","{""value"":""2025-01-30T11:58:16.000Z""}","{""value"":""2025-01-30T11:56:00.000Z""}","{""value"":""2025-01-30T11:57:49.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T11:56:00.000Z""}","{""value"":""2025-01-30T11:57:28.000Z""}","{""value"":""2025-01-30T11:56:00.000Z""}","{""value"":""2025-01-30T11:56:41.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T12:01:00.000Z""}","{""value"":""2025-01-30T12:06:23.000Z""}","{""value"":""2025-01-30T12:01:00.000Z""}","{""value"":""2025-01-30T12:05:53.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T12:02:00.000Z""}",,"{""value"":""2025-01-30T12:02:00.000Z""}","{""value"":""2025-01-30T12:02:51.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T12:03:00.000Z""}","{""value"":""2025-01-30T12:05:03.000Z""}","{""value"":""2025-01-30T12:03:00.000Z""}","{""value"":""2025-01-30T12:04:22.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T12:06:00.000Z""}","{""value"":""2025-01-30T12:06:01.000Z""}","{""value"":""2025-01-30T12:06:00.000Z""}","{""value"":""2025-01-30T12:05:24.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T12:06:00.000Z""}","{""value"":""2025-01-30T12:06:27.000Z""}","{""value"":""2025-01-30T12:06:00.000Z""}","{""value"":""2025-01-30T12:06:08.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T12:09:00.000Z""}","{""value"":""2025-01-30T12:11:44.000Z""}","{""value"":""2025-01-30T12:09:00.000Z""}","{""value"":""2025-01-30T12:11:02.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T12:10:00.000Z""}","{""value"":""2025-01-30T12:10:20.000Z""}",,,4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T12:11:00.000Z""}","{""value"":""2025-01-30T12:10:45.000Z""}","{""value"":""2025-01-30T12:11:00.000Z""}","{""value"":""2025-01-30T12:09:08.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T12:11:00.000Z""}","{""value"":""2025-01-30T12:17:17.000Z""}","{""value"":""2025-01-30T12:11:00.000Z""}","{""value"":""2025-01-30T12:16:49.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T12:12:00.000Z""}","{""value"":""2025-01-30T12:13:41.000Z""}","{""value"":""2025-01-30T12:12:00.000Z""}","{""value"":""2025-01-30T12:12:43.000Z""}",4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T12:12:00.000Z""}","{""value"":""2025-01-30T12:12:15.000Z""}","{""value"":""2025-01-30T12:12:00.000Z""}","{""value"":""2025-01-30T12:11:31.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T12:13:00.000Z""}","{""value"":""2025-01-30T12:13:57.000Z""}","{""value"":""2025-01-30T12:13:00.000Z""}","{""value"":""2025-01-30T12:13:32.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T12:16:00.000Z""}","{""value"":""2025-01-30T12:17:53.000Z""}","{""value"":""2025-01-30T12:16:00.000Z""}","{""value"":""2025-01-30T12:17:15.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T12:16:00.000Z""}","{""value"":""2025-01-30T12:21:00.000Z""}","{""value"":""2025-01-30T12:16:00.000Z""}","{""value"":""2025-01-30T12:20:23.000Z""}",4
"SKY:Line:11","NSR:Quay:53114",,"{""value"":""2025-01-30T12:19:00.000Z""}","{""value"":""2025-01-30T12:19:16.000Z""}","{""value"":""2025-01-30T12:19:00.000Z""}","{""value"":""2025-01-30T12:18:51.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T12:21:00.000Z""}","{""value"":""2025-01-30T12:25:04.000Z""}","{""value"":""2025-01-30T12:21:00.000Z""}","{""value"":""2025-01-30T12:23:28.000Z""}",4
"SKY:Line:18","NSR:Quay:53118",,"{""value"":""2025-01-30T12:21:00.000Z""}","{""value"":""2025-01-30T12:21:03.000Z""}","{""value"":""2025-01-30T12:21:00.000Z""}",,4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T12:22:00.000Z""}","{""value"":""2025-01-30T12:20:15.000Z""}","{""value"":""2025-01-30T12:22:00.000Z""}","{""value"":""2025-01-30T12:19:38.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T12:23:00.000Z""}","{""value"":""2025-01-30T12:27:14.000Z""}","{""value"":""2025-01-30T12:23:00.000Z""}","{""value"":""2025-01-30T12:25:59.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T12:26:00.000Z""}","{""value"":""2025-01-30T12:27:25.000Z""}","{""value"":""2025-01-30T12:26:00.000Z""}","{""value"":""2025-01-30T12:26:33.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T12:26:00.000Z""}","{""value"":""2025-01-30T12:28:43.000Z""}","{""value"":""2025-01-30T12:26:00.000Z""}","{""value"":""2025-01-30T12:28:13.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T12:26:00.000Z""}","{""value"":""2025-01-30T12:32:47.000Z""}","{""value"":""2025-01-30T12:26:00.000Z""}","{""value"":""2025-01-30T12:32:10.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T12:30:00.000Z""}","{""value"":""2025-01-30T12:30:01.000Z""}",,,4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T12:31:00.000Z""}","{""value"":""2025-01-30T12:34:53.000Z""}","{""value"":""2025-01-30T12:31:00.000Z""}","{""value"":""2025-01-30T12:34:33.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T12:32:00.000Z""}","{""value"":""2025-01-30T12:33:23.000Z""}","{""value"":""2025-01-30T12:32:00.000Z""}","{""value"":""2025-01-30T12:32:42.000Z""}",4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T12:32:00.000Z""}","{""value"":""2025-01-30T12:32:01.000Z""}","{""value"":""2025-01-30T12:32:00.000Z""}","{""value"":""2025-01-30T12:30:32.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T12:33:00.000Z""}","{""value"":""2025-01-30T12:34:45.000Z""}","{""value"":""2025-01-30T12:33:00.000Z""}","{""value"":""2025-01-30T12:34:03.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T12:36:00.000Z""}","{""value"":""2025-01-30T12:38:41.000Z""}","{""value"":""2025-01-30T12:36:00.000Z""}","{""value"":""2025-01-30T12:37:54.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T12:36:00.000Z""}","{""value"":""2025-01-30T12:44:48.000Z""}","{""value"":""2025-01-30T12:36:00.000Z""}","{""value"":""2025-01-30T12:43:55.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T12:40:00.000Z""}","{""value"":""2025-01-30T12:40:35.000Z""}","{""value"":""2025-01-30T12:40:00.000Z""}","{""value"":""2025-01-30T12:39:53.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T12:41:00.000Z""}","{""value"":""2025-01-30T12:41:11.000Z""}","{""value"":""2025-01-30T12:41:00.000Z""}","{""value"":""2025-01-30T12:39:29.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T12:41:00.000Z""}","{""value"":""2025-01-30T12:45:17.000Z""}","{""value"":""2025-01-30T12:41:00.000Z""}","{""value"":""2025-01-30T12:44:52.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T12:42:00.000Z""}","{""value"":""2025-01-30T12:48:42.000Z""}","{""value"":""2025-01-30T12:42:00.000Z""}","{""value"":""2025-01-30T12:47:47.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T12:43:00.000Z""}","{""value"":""2025-01-30T12:50:36.000Z""}","{""value"":""2025-01-30T12:43:00.000Z""}","{""value"":""2025-01-30T12:49:46.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T12:46:00.000Z""}","{""value"":""2025-01-30T12:49:50.000Z""}","{""value"":""2025-01-30T12:46:00.000Z""}","{""value"":""2025-01-30T12:48:38.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T12:46:00.000Z""}","{""value"":""2025-01-30T12:52:11.000Z""}","{""value"":""2025-01-30T12:46:00.000Z""}","{""value"":""2025-01-30T12:51:38.000Z""}",4
"SKY:Line:11","NSR:Quay:53114",,"{""value"":""2025-01-30T12:49:00.000Z""}","{""value"":""2025-01-30T12:49:45.000Z""}","{""value"":""2025-01-30T12:49:00.000Z""}","{""value"":""2025-01-30T12:49:32.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T12:50:00.000Z""}","{""value"":""2025-01-30T12:50:07.000Z""}",,,4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T12:51:00.000Z""}","{""value"":""2025-01-30T12:58:02.000Z""}","{""value"":""2025-01-30T12:51:00.000Z""}","{""value"":""2025-01-30T12:57:12.000Z""}",4
"SKY:Line:18","NSR:Quay:53118",,"{""value"":""2025-01-30T12:51:00.000Z""}","{""value"":""2025-01-30T12:51:01.000Z""}","{""value"":""2025-01-30T12:51:00.000Z""}","{""value"":""2025-01-30T12:49:43.000Z""}",4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T12:52:00.000Z""}","{""value"":""2025-01-30T12:53:07.000Z""}","{""value"":""2025-01-30T12:52:00.000Z""}","{""value"":""2025-01-30T12:52:05.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T12:52:00.000Z""}","{""value"":""2025-01-30T12:53:11.000Z""}","{""value"":""2025-01-30T12:52:00.000Z""}","{""value"":""2025-01-30T12:52:42.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T12:53:00.000Z""}","{""value"":""2025-01-30T12:51:59.000Z""}","{""value"":""2025-01-30T12:53:00.000Z""}","{""value"":""2025-01-30T12:51:17.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T12:56:00.000Z""}","{""value"":""2025-01-30T13:00:25.000Z""}","{""value"":""2025-01-30T12:56:00.000Z""}","{""value"":""2025-01-30T12:59:40.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T12:56:00.000Z""}",,"{""value"":""2025-01-30T12:56:00.000Z""}",,4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T12:56:00.000Z""}","{""value"":""2025-01-30T12:56:47.000Z""}","{""value"":""2025-01-30T12:56:00.000Z""}","{""value"":""2025-01-30T12:55:42.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T13:01:00.000Z""}","{""value"":""2025-01-30T13:04:09.000Z""}","{""value"":""2025-01-30T13:01:00.000Z""}","{""value"":""2025-01-30T13:03:26.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T13:02:00.000Z""}","{""value"":""2025-01-30T13:03:30.000Z""}","{""value"":""2025-01-30T13:02:00.000Z""}","{""value"":""2025-01-30T13:02:41.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T13:03:00.000Z""}","{""value"":""2025-01-30T13:11:30.000Z""}","{""value"":""2025-01-30T13:03:00.000Z""}","{""value"":""2025-01-30T13:07:44.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T13:06:00.000Z""}","{""value"":""2025-01-30T13:10:09.000Z""}","{""value"":""2025-01-30T13:06:00.000Z""}","{""value"":""2025-01-30T13:09:37.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T13:06:00.000Z""}","{""value"":""2025-01-30T13:13:58.000Z""}","{""value"":""2025-01-30T13:06:00.000Z""}","{""value"":""2025-01-30T13:12:08.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T13:08:00.000Z""}","{""value"":""2025-01-30T13:09:27.000Z""}","{""value"":""2025-01-30T13:08:00.000Z""}","{""value"":""2025-01-30T13:08:45.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T13:10:00.000Z""}","{""value"":""2025-01-30T13:10:03.000Z""}",,,4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T13:10:00.000Z""}","{""value"":""2025-01-30T13:10:52.000Z""}","{""value"":""2025-01-30T13:10:00.000Z""}","{""value"":""2025-01-30T13:10:15.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T13:11:00.000Z""}","{""value"":""2025-01-30T13:14:57.000Z""}","{""value"":""2025-01-30T13:11:00.000Z""}","{""value"":""2025-01-30T13:14:21.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T13:11:00.000Z""}","{""value"":""2025-01-30T13:16:50.000Z""}","{""value"":""2025-01-30T13:11:00.000Z""}","{""value"":""2025-01-30T13:15:14.000Z""}",4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T13:12:00.000Z""}","{""value"":""2025-01-30T13:12:50.000Z""}","{""value"":""2025-01-30T13:12:00.000Z""}","{""value"":""2025-01-30T13:12:13.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T13:12:00.000Z""}","{""value"":""2025-01-30T13:13:19.000Z""}","{""value"":""2025-01-30T13:12:00.000Z""}","{""value"":""2025-01-30T13:12:45.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T13:13:00.000Z""}","{""value"":""2025-01-30T13:16:19.000Z""}","{""value"":""2025-01-30T13:13:00.000Z""}","{""value"":""2025-01-30T13:15:44.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T13:16:00.000Z""}","{""value"":""2025-01-30T13:15:25.000Z""}","{""value"":""2025-01-30T13:16:00.000Z""}","{""value"":""2025-01-30T13:14:43.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T13:16:00.000Z""}","{""value"":""2025-01-30T13:15:14.000Z""}","{""value"":""2025-01-30T13:16:00.000Z""}","{""value"":""2025-01-30T13:14:38.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T13:18:00.000Z""}","{""value"":""2025-01-30T13:21:03.000Z""}","{""value"":""2025-01-30T13:18:00.000Z""}","{""value"":""2025-01-30T13:20:30.000Z""}",4
"SKY:Line:3E","NSR:Quay:53115",,"{""value"":""2025-01-30T13:19:00.000Z""}","{""value"":""2025-01-30T13:21:14.000Z""}","{""value"":""2025-01-30T13:19:00.000Z""}","{""value"":""2025-01-30T13:20:37.000Z""}",4
"SKY:Line:11","NSR:Quay:53114",,"{""value"":""2025-01-30T13:19:00.000Z""}","{""value"":""2025-01-30T13:19:13.000Z""}","{""value"":""2025-01-30T13:19:00.000Z""}","{""value"":""2025-01-30T13:18:53.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T13:21:00.000Z""}","{""value"":""2025-01-30T13:29:26.000Z""}","{""value"":""2025-01-30T13:21:00.000Z""}","{""value"":""2025-01-30T13:28:46.000Z""}",4
"SKY:Line:18","NSR:Quay:53118",,"{""value"":""2025-01-30T13:21:00.000Z""}","{""value"":""2025-01-30T13:23:30.000Z""}","{""value"":""2025-01-30T13:21:00.000Z""}","{""value"":""2025-01-30T13:22:47.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T13:22:00.000Z""}","{""value"":""2025-01-30T13:24:43.000Z""}","{""value"":""2025-01-30T13:22:00.000Z""}","{""value"":""2025-01-30T13:23:41.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T13:23:00.000Z""}","{""value"":""2025-01-30T13:22:39.000Z""}","{""value"":""2025-01-30T13:23:00.000Z""}","{""value"":""2025-01-30T13:21:42.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T13:25:00.000Z""}","{""value"":""2025-01-30T13:25:52.000Z""}","{""value"":""2025-01-30T13:25:00.000Z""}","{""value"":""2025-01-30T13:25:19.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T13:25:00.000Z""}","{""value"":""2025-01-30T13:25:01.000Z""}","{""value"":""2025-01-30T13:25:00.000Z""}","{""value"":""2025-01-30T13:23:51.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T13:26:00.000Z""}","{""value"":""2025-01-30T13:33:09.000Z""}","{""value"":""2025-01-30T13:26:00.000Z""}","{""value"":""2025-01-30T13:32:20.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T13:26:00.000Z""}","{""value"":""2025-01-30T13:29:44.000Z""}","{""value"":""2025-01-30T13:26:00.000Z""}","{""value"":""2025-01-30T13:29:11.000Z""}",4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T13:27:00.000Z""}","{""value"":""2025-01-30T13:27:04.000Z""}","{""value"":""2025-01-30T13:27:00.000Z""}","{""value"":""2025-01-30T13:26:05.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T13:28:00.000Z""}","{""value"":""2025-01-30T13:29:15.000Z""}","{""value"":""2025-01-30T13:28:00.000Z""}","{""value"":""2025-01-30T13:28:52.000Z""}",4
"SKY:Line:3E","NSR:Quay:53115",,"{""value"":""2025-01-30T13:29:00.000Z""}","{""value"":""2025-01-30T13:32:57.000Z""}","{""value"":""2025-01-30T13:29:00.000Z""}","{""value"":""2025-01-30T13:32:27.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T13:30:00.000Z""}","{""value"":""2025-01-30T13:30:01.000Z""}",,,4
