"lineRef","stopPointRef","serviceJourneyId","aimedDepartureTime","departureTime","aimedArrivalTime","arrivalTime","dayOfTheWeek","operatingDate","directionRef","sequenceNr"
"SKY:Line:5","NSR:Quay:53899","18186524_186818","2025-01-30T16:46:00.000Z","2025-01-30T16:48:20.000Z","2025-01-30T16:46:00.000Z","2025-01-30T16:47:44.000Z",4,"2025-01-30","2",24
"SKY:Line:6","NSR:Quay:53898","18004490_185541","2025-01-30T16:47:00.000Z","2025-01-30T16:51:39.000Z","2025-01-30T16:47:00.000Z","2025-01-30T16:51:11.000Z",4,"2025-01-30","1",12
"SKY:Line:16E","NSR:Quay:53898","18005656_185556","2025-01-30T16:48:00.000Z","2025-01-30T16:48:23.000Z","2025-01-30T16:48:00.000Z","2025-01-30T16:48:04.000Z",4,"2025-01-30","1",22
"SKY:Line:6","NSR:Quay:53899","18004586_185541","2025-01-30T16:49:00.000Z","2025-01-30T16:51:45.000Z","2025-01-30T16:49:00.000Z",,4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53898","18186423_186818","2025-01-30T16:52:00.000Z","2025-01-30T16:52:01.000Z","2025-01-30T16:52:00.000Z","2025-01-30T16:51:47.000Z",4,"2025-01-30","1",10
"SKY:Line:5","NSR:Quay:53899","18186525_186818","2025-01-30T16:56:00.000Z","2025-01-30T16:59:24.000Z","2025-01-30T16:56:00.000Z","2025-01-30T16:59:01.000Z",4,"2025-01-30","2",24
"SKY:Line:12","NSR:Quay:53898","18004767_185543","2025-01-30T16:57:00.000Z","2025-01-30T16:59:05.000Z","2025-01-30T16:57:00.000Z","2025-01-30T16:58:52.000Z",4,"2025-01-30","2",17
"SKY:Line:6","NSR:Quay:53898","18004491_185541","2025-01-30T16:57:00.000Z","2025-01-30T16:57:02.000Z","2025-01-30T16:57:00.000Z","2025-01-30T16:56:49.000Z",4,"2025-01-30","1",12
"SKY:Line:12","NSR:Quay:53899","18004720_185543","2025-01-30T16:59:00.000Z","2025-01-30T17:00:32.000Z","2025-01-30T16:59:00.000Z","2025-01-30T17:00:11.000Z",4,"2025-01-30","1",24
"SKY:Line:6","NSR:Quay:53899","18004587_185541","2025-01-30T16:59:00.000Z","2025-01-30T17:03:35.000Z","2025-01-30T16:59:00.000Z","2025-01-30T17:03:19.000Z",4,"2025-01-30","2",19
"SKY:Line:16E","NSR:Quay:53899","18005720_185556","2025-01-30T17:01:00.000Z","2025-01-30T17:03:23.000Z","2025-01-30T17:01:00.000Z","2025-01-30T17:02:56.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53898","18186424_186818","2025-01-30T17:02:00.000Z","2025-01-30T17:02:29.000Z","2025-01-30T17:02:00.000Z","2025-01-30T17:02:15.000Z",4,"2025-01-30","1",10
"SKY:Line:5","NSR:Quay:53899","18186526_186818","2025-01-30T17:06:00.000Z","2025-01-30T17:04:23.000Z","2025-01-30T17:06:00.000Z","2025-01-30T17:03:50.000Z",4,"2025-01-30","2",24
"SKY:Line:6","NSR:Quay:53898","18004492_185541","2025-01-30T17:07:00.000Z","2025-01-30T17:07:48.000Z","2025-01-30T17:07:00.000Z","2025-01-30T17:07:33.000Z",4,"2025-01-30","1",12
"SKY:Line:16E","NSR:Quay:53898","18005657_185556","2025-01-30T17:08:00.000Z","2025-01-30T17:10:38.000Z","2025-01-30T17:08:00.000Z","2025-01-30T17:09:47.000Z",4,"2025-01-30","1",22
"SKY:Line:6","NSR:Quay:53899","18004588_185541","2025-01-30T17:09:00.000Z","2025-01-30T17:12:24.000Z","2025-01-30T17:09:00.000Z","2025-01-30T17:12:00.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53898","18186425_186818","2025-01-30T17:12:00.000Z","2025-01-30T17:13:33.000Z","2025-01-30T17:12:00.000Z",,4,"2025-01-30","1",10
"SKY:Line:5","NSR:Quay:53899","18186527_186818","2025-01-30T17:16:00.000Z","2025-01-30T17:22:02.000Z","2025-01-30T17:16:00.000Z","2025-01-30T17:21:38.000Z",4,"2025-01-30","2",24
"SKY:Line:12","NSR:Quay:53898","18004768_185543","2025-01-30T17:17:00.000Z","2025-01-30T17:18:55.000Z","2025-01-30T17:17:00.000Z","2025-01-30T17:18:34.000Z",4,"2025-01-30","2",17
"SKY:Line:6","NSR:Quay:53898","18004493_185541","2025-01-30T17:17:00.000Z","2025-01-30T17:18:48.000Z","2025-01-30T17:17:00.000Z","2025-01-30T17:18:30.000Z",4,"2025-01-30","1",12
"SKY:Line:12","NSR:Quay:53899","18004721_185543","2025-01-30T17:19:00.000Z","2025-01-30T17:21:49.000Z","2025-01-30T17:19:00.000Z","2025-01-30T17:21:29.000Z",4,"2025-01-30","1",24
"SKY:Line:6","NSR:Quay:53899","18004589_185541","2025-01-30T17:19:00.000Z","2025-01-30T17:22:27.000Z","2025-01-30T17:19:00.000Z","2025-01-30T17:22:01.000Z",4,"2025-01-30","2",19
"SKY:Line:16E","NSR:Quay:53899","18005721_185556","2025-01-30T17:21:00.000Z","2025-01-30T17:23:01.000Z","2025-01-30T17:21:00.000Z","2025-01-30T17:22:42.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53898","18186426_186818","2025-01-30T17:22:00.000Z","2025-01-30T17:23:08.000Z","2025-01-30T17:22:00.000Z","2025-01-30T17:22:52.000Z",4,"2025-01-30","1",10
"SKY:Line:5","NSR:Quay:53899","18186528_186818","2025-01-30T17:26:00.000Z","2025-01-30T17:24:27.000Z","2025-01-30T17:26:00.000Z","2025-01-30T17:24:19.000Z",4,"2025-01-30","2",24
"SKY:Line:6","NSR:Quay:53898","18004494_185541","2025-01-30T17:27:00.000Z","2025-01-30T17:32:15.000Z","2025-01-30T17:27:00.000Z","2025-01-30T17:31:46.000Z",4,"2025-01-30","1",12
"SKY:Line:16E","NSR:Quay:53898","18005658_185556","2025-01-30T17:28:00.000Z","2025-01-30T17:27:17.000Z","2025-01-30T17:28:00.000Z","2025-01-30T17:26:52.000Z",4,"2025-01-30","1",22
"SKY:Line:6","NSR:Quay:53899","18004590_185541","2025-01-30T17:29:00.000Z","2025-01-30T17:29:43.000Z","2025-01-30T17:29:00.000Z","2025-01-30T17:29:22.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53898","18186427_186818","2025-01-30T17:32:00.000Z","2025-01-30T17:34:19.000Z","2025-01-30T17:32:00.000Z","2025-01-30T17:33:58.000Z",4,"2025-01-30","1",10
"SKY:Line:5","NSR:Quay:53899","18186529_186818","2025-01-30T17:36:00.000Z","2025-01-30T17:35:34.000Z","2025-01-30T17:36:00.000Z","2025-01-30T17:35:01.000Z",4,"2025-01-30","2",24
"SKY:Line:6","NSR:Quay:53898","18004495_185541","2025-01-30T17:37:00.000Z","2025-01-30T17:38:30.000Z","2025-01-30T17:37:00.000Z","2025-01-30T17:38:15.000Z",4,"2025-01-30","1",12
"SKY:Line:12","NSR:Quay:53898","18004791_185543","2025-01-30T17:37:00.000Z","2025-01-30T17:38:49.000Z","2025-01-30T17:37:00.000Z","2025-01-30T17:38:39.000Z",4,"2025-01-30","2",17
"SKY:Line:12","NSR:Quay:53899","18004722_185543","2025-01-30T17:39:00.000Z","2025-01-30T17:39:18.000Z","2025-01-30T17:39:00.000Z","2025-01-30T17:38:51.000Z",4,"2025-01-30","1",24
"SKY:Line:6","NSR:Quay:53899","18004591_185541","2025-01-30T17:39:00.000Z","2025-01-30T17:37:33.000Z","2025-01-30T17:39:00.000Z","2025-01-30T17:36:56.000Z",4,"2025-01-30","2",19
"SKY:Line:16E","NSR:Quay:53899","18005748_185556","2025-01-30T17:41:00.000Z","2025-01-30T17:44:53.000Z","2025-01-30T17:41:00.000Z","2025-01-30T17:44:26.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53898","18186428_186818","2025-01-30T17:42:00.000Z","2025-01-30T17:46:31.000Z","2025-01-30T17:42:00.000Z","2025-01-30T17:46:09.000Z",4,"2025-01-30","1",10
"SKY:Line:5","NSR:Quay:53899","18186530_186818","2025-01-30T17:46:00.000Z","2025-01-30T17:51:22.000Z","2025-01-30T17:46:00.000Z","2025-01-30T17:50:58.000Z",4,"2025-01-30","2",24
"SKY:Line:6","NSR:Quay:53898","18004496_185541","2025-01-30T17:47:00.000Z","2025-01-30T17:49:32.000Z","2025-01-30T17:47:00.000Z","2025-01-30T17:49:15.000Z",4,"2025-01-30","1",12
"SKY:Line:6","NSR:Quay:53899","18004592_185541","2025-01-30T17:49:00.000Z","2025-01-30T17:50:26.000Z","2025-01-30T17:49:00.000Z","2025-01-30T17:50:00.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53898","18186429_186818","2025-01-30T17:52:00.000Z","2025-01-30T17:51:31.000Z","2025-01-30T17:52:00.000Z","2025-01-30T17:51:07.000Z",4,"2025-01-30","1",10
"SKY:Line:5","NSR:Quay:53899","18186531_186818","2025-01-30T17:56:00.000Z","2025-01-30T17:55:07.000Z","2025-01-30T17:56:00.000Z","2025-01-30T17:54:47.000Z",4,"2025-01-30","2",24
"SKY:Line:12","NSR:Quay:53898","18004769_185543","2025-01-30T17:57:00.000Z","2025-01-30T17:56:50.000Z","2025-01-30T17:57:00.000Z","2025-01-30T17:56:34.000Z",4,"2025-01-30","2",17
"SKY:Line:6","NSR:Quay:53898","18004497_185541","2025-01-30T17:57:00.000Z","2025-01-30T17:59:06.000Z","2025-01-30T17:57:00.000Z","2025-01-30T17:58:48.000Z",4,"2025-01-30","1",12
"SKY:Line:16E","NSR:Quay:53898","18005659_185556","2025-01-30T17:58:00.000Z","2025-01-30T17:59:09.000Z","2025-01-30T17:58:00.000Z","2025-01-30T17:58:55.000Z",4,"2025-01-30","1",22
"SKY:Line:12","NSR:Quay:53899","18004723_185543","2025-01-30T17:59:00.000Z","2025-01-30T18:00:07.000Z","2025-01-30T17:59:00.000Z","2025-01-30T17:59:46.000Z",4,"2025-01-30","1",24
"SKY:Line:6","NSR:Quay:53899","18004593_185541","2025-01-30T17:59:00.000Z","2025-01-30T18:01:02.000Z","2025-01-30T17:59:00.000Z","2025-01-30T18:00:41.000Z",4,"2025-01-30","2",19
"SKY:Line:16E","NSR:Quay:53899","18005722_185556","2025-01-30T18:01:00.000Z","2025-01-30T18:07:22.000Z","2025-01-30T18:01:00.000Z","2025-01-30T18:06:57.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53898","18186430_186818","2025-01-30T18:02:00.000Z","2025-01-30T18:02:14.000Z","2025-01-30T18:02:00.000Z","2025-01-30T18:01:58.000Z",4,"2025-01-30","1",10
"SKY:Line:5","NSR:Quay:53899","18186532_186818","2025-01-30T18:06:00.000Z","2025-01-30T18:07:24.000Z","2025-01-30T18:06:00.000Z","2025-01-30T18:06:57.000Z",4,"2025-01-30","2",24
"SKY:Line:6","NSR:Quay:53898","18004498_185541","2025-01-30T18:07:00.000Z","2025-01-30T18:06:57.000Z","2025-01-30T18:07:00.000Z","2025-01-30T18:06:40.000Z",4,"2025-01-30","1",12
"SKY:Line:6","NSR:Quay:53899","18004594_185541","2025-01-30T18:09:00.000Z","2025-01-30T18:09:45.000Z","2025-01-30T18:09:00.000Z","2025-01-30T18:09:28.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53898","18186431_186818","2025-01-30T18:12:00.000Z","2025-01-30T18:16:46.000Z","2025-01-30T18:12:00.000Z","2025-01-30T18:16:29.000Z",4,"2025-01-30","1",10
"SKY:Line:5","NSR:Quay:53899","18186533_186818","2025-01-30T18:16:00.000Z","2025-01-30T18:16:23.000Z","2025-01-30T18:16:00.000Z","2025-01-30T18:16:08.000Z",4,"2025-01-30","2",24
"SKY:Line:6","NSR:Quay:53898","18004499_185541","2025-01-30T18:17:00.000Z","2025-01-30T18:19:40.000Z","2025-01-30T18:17:00.000Z","2025-01-30T18:19:15.000Z",4,"2025-01-30","1",12
"SKY:Line:12","NSR:Quay:53898","18004770_185543","2025-01-30T18:17:00.000Z","2025-01-30T18:17:20.000Z","2025-01-30T18:17:00.000Z","2025-01-30T18:17:20.000Z",4,"2025-01-30","2",17
"SKY:Line:12","NSR:Quay:53899","18004724_185543","2025-01-30T18:19:00.000Z","2025-01-30T18:19:01.000Z","2025-01-30T18:19:00.000Z","2025-01-30T18:18:29.000Z",4,"2025-01-30","1",24
"SKY:Line:6","NSR:Quay:53899","18004595_185541","2025-01-30T18:19:00.000Z","2025-01-30T18:20:03.000Z","2025-01-30T18:19:00.000Z","2025-01-30T18:19:39.000Z",4,"2025-01-30","2",19
"SKY:Line:16E","NSR:Quay:53899","18005723_185556","2025-01-30T18:21:00.000Z","2025-01-30T18:20:45.000Z","2025-01-30T18:21:00.000Z","2025-01-30T18:20:24.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53898","18186432_186818","2025-01-30T18:22:00.000Z","2025-01-30T18:21:07.000Z","2025-01-30T18:22:00.000Z","2025-01-30T18:20:47.000Z",4,"2025-01-30","1",10
"SKY:Line:5","NSR:Quay:53899","18186534_186818","2025-01-30T18:26:00.000Z","2025-01-30T18:28:15.000Z","2025-01-30T18:26:00.000Z","2025-01-30T18:27:40.000Z",4,"2025-01-30","2",24
"SKY:Line:6","NSR:Quay:53898","18004500_185541","2025-01-30T18:27:00.000Z","2025-01-30T18:28:24.000Z","2025-01-30T18:27:00.000Z","2025-01-30T18:28:04.000Z",4,"2025-01-30","1",12
"SKY:Line:16E","NSR:Quay:53898","18005660_185556","2025-01-30T18:28:00.000Z","2025-01-30T18:28:21.000Z","2025-01-30T18:28:00.000Z","2025-01-30T18:28:02.000Z",4,"2025-01-30","1",22
"SKY:Line:6","NSR:Quay:53899","18004596_185541","2025-01-30T18:29:00.000Z","2025-01-30T18:29:43.000Z","2025-01-30T18:29:00.000Z","2025-01-30T18:29:19.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53898","18186433_186818","2025-01-30T18:32:00.000Z","2025-01-30T18:31:57.000Z","2025-01-30T18:32:00.000Z","2025-01-30T18:31:39.000Z",4,"2025-01-30","1",10
"SKY:Line:5","NSR:Quay:53899","18186535_186818","2025-01-30T18:36:00.000Z","2025-01-30T18:45:58.000Z","2025-01-30T18:36:00.000Z","2025-01-30T18:45:37.000Z",4,"2025-01-30","2",24
"SKY:Line:12","NSR:Quay:53898","18004792_185543","2025-01-30T18:37:00.000Z","2025-01-30T18:34:24.000Z","2025-01-30T18:37:00.000Z","2025-01-30T18:34:24.000Z",4,"2025-01-30","2",17
"SKY:Line:6","NSR:Quay:53898","18004501_185541","2025-01-30T18:37:00.000Z","2025-01-30T18:36:42.000Z","2025-01-30T18:37:00.000Z","2025-01-30T18:36:42.000Z",4,"2025-01-30","1",12
"SKY:Line:12","NSR:Quay:53899","18004725_185543","2025-01-30T18:39:00.000Z","2025-01-30T18:41:10.000Z","2025-01-30T18:39:00.000Z","2025-01-30T18:40:40.000Z",4,"2025-01-30","1",24
"SKY:Line:6","NSR:Quay:53899","18004597_185541","2025-01-30T18:39:00.000Z","2025-01-30T18:38:53.000Z","2025-01-30T18:39:00.000Z","2025-01-30T18:38:25.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53898","18186434_186818","2025-01-30T18:42:00.000Z","2025-01-30T18:43:44.000Z","2025-01-30T18:42:00.000Z","2025-01-30T18:43:30.000Z",4,"2025-01-30","1",10
"SKY:Line:5","NSR:Quay:53899","18186536_186818","2025-01-30T18:46:00.000Z","2025-01-30T18:47:38.000Z","2025-01-30T18:46:00.000Z","2025-01-30T18:47:30.000Z",4,"2025-01-30","2",24
"SKY:Line:16E","NSR:Quay:53898","18005744_185556","2025-01-30T18:47:00.000Z","2025-01-30T18:46:57.000Z","2025-01-30T18:47:00.000Z","2025-01-30T18:46:39.000Z",4,"2025-01-30","1",22
"SKY:Line:6","NSR:Quay:53898","18004502_185541","2025-01-30T18:47:00.000Z","2025-01-30T18:48:24.000Z","2025-01-30T18:47:00.000Z","2025-01-30T18:48:13.000Z",4,"2025-01-30","1",12
"SKY:Line:6","NSR:Quay:53899","18004598_185541","2025-01-30T18:49:00.000Z","2025-01-30T18:51:11.000Z","2025-01-30T18:49:00.000Z","2025-01-30T18:50:52.000Z",4,"2025-01-30","2",19
"SKY:Line:16E","NSR:Quay:53899","18005724_185556","2025-01-30T18:50:00.000Z","2025-01-30T18:51:16.000Z","2025-01-30T18:50:00.000Z","2025-01-30T18:51:02.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53898","18186435_186818","2025-01-30T18:52:00.000Z","2025-01-30T18:52:06.000Z","2025-01-30T18:52:00.000Z","2025-01-30T18:51:37.000Z",4,"2025-01-30","1",10
"SKY:Line:5","NSR:Quay:53899","18186537_186818","2025-01-30T18:56:00.000Z","2025-01-30T18:56:28.000Z","2025-01-30T18:56:00.000Z","2025-01-30T18:56:07.000Z",4,"2025-01-30","2",24
"SKY:Line:6","NSR:Quay:53898","18004503_185541","2025-01-30T18:57:00.000Z","2025-01-30T18:58:41.000Z","2025-01-30T18:57:00.000Z","2025-01-30T18:58:22.000Z",4,"2025-01-30","1",12
"SKY:Line:12","NSR:Quay:53898","18004771_185543","2025-01-30T18:57:00.000Z","2025-01-30T18:58:11.000Z","2025-01-30T18:57:00.000Z","2025-01-30T18:57:58.000Z",4,"2025-01-30","2",17
"SKY:Line:6","NSR:Quay:53899","18004599_185541","2025-01-30T18:59:00.000Z","2025-01-30T18:59:06.000Z","2025-01-30T18:59:00.000Z","2025-01-30T18:58:26.000Z",4,"2025-01-30","2",19
"SKY:Line:12","NSR:Quay:53899","18004726_185543","2025-01-30T18:59:00.000Z","2025-01-30T18:59:12.000Z","2025-01-30T18:59:00.000Z","2025-01-30T18:58:45.000Z",4,"2025-01-30","1",24
"SKY:Line:5","NSR:Quay:53898","18186436_186818","2025-01-30T19:02:00.000Z","2025-01-30T19:08:25.000Z","2025-01-30T19:02:00.000Z","2025-01-30T19:08:08.000Z",4,"2025-01-30","1",10
"SKY:Line:5","NSR:Quay:53899","18186538_186818","2025-01-30T19:06:00.000Z","2025-01-30T19:04:35.000Z","2025-01-30T19:06:00.000Z","2025-01-30T19:04:12.000Z",4,"2025-01-30","2",24
"SKY:Line:16E","NSR:Quay:53898","18005736_185556","2025-01-30T19:07:00.000Z","2025-01-30T19:08:35.000Z","2025-01-30T19:07:00.000Z","2025-01-30T19:08:17.000Z",4,"2025-01-30","1",22
"SKY:Line:6","NSR:Quay:53898","18004504_185541","2025-01-30T19:07:00.000Z","2025-01-30T19:07:38.000Z","2025-01-30T19:07:00.000Z","2025-01-30T19:07:16.000Z",4,"2025-01-30","1",12
"SKY:Line:6","NSR:Quay:53899","18004600_185541","2025-01-30T19:09:00.000Z","2025-01-30T19:06:45.000Z","2025-01-30T19:09:00.000Z","2025-01-30T19:06:31.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53899","18186539_186818","2025-01-30T19:16:00.000Z","2025-01-30T19:18:47.000Z","2025-01-30T19:16:00.000Z","2025-01-30T19:18:29.000Z",4,"2025-01-30","2",24
"SKY:Line:6","NSR:Quay:53898","18004505_185541","2025-01-30T19:17:00.000Z","2025-01-30T19:18:38.000Z","2025-01-30T19:17:00.000Z","2025-01-30T19:18:20.000Z",4,"2025-01-30","1",12
"SKY:Line:12","NSR:Quay:53898","18004772_185543","2025-01-30T19:17:00.000Z","2025-01-30T19:20:37.000Z","2025-01-30T19:17:00.000Z","2025-01-30T19:20:20.000Z",4,"2025-01-30","2",17
"SKY:Line:12","NSR:Quay:53899","18004727_185543","2025-01-30T19:19:00.000Z","2025-01-30T19:17:42.000Z","2025-01-30T19:19:00.000Z","2025-01-30T19:17:08.000Z",4,"2025-01-30","1",24
"SKY:Line:6","NSR:Quay:53899","18004601_185541","2025-01-30T19:19:00.000Z","2025-01-30T19:20:08.000Z","2025-01-30T19:19:00.000Z","2025-01-30T19:19:47.000Z",4,"2025-01-30","2",19
"SKY:Line:16E","NSR:Quay:53899","18005725_185556","2025-01-30T19:20:00.000Z","2025-01-30T19:23:32.000Z","2025-01-30T19:20:00.000Z","2025-01-30T19:23:04.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53899","18186540_186818","2025-01-30T19:26:00.000Z","2025-01-30T19:25:12.000Z","2025-01-30T19:26:00.000Z","2025-01-30T19:24:41.000Z",4,"2025-01-30","2",24
"SKY:Line:16E","NSR:Quay:53898","18005661_185556","2025-01-30T19:27:00.000Z","2025-01-30T19:29:18.000Z","2025-01-30T19:27:00.000Z","2025-01-30T19:29:00.000Z",4,"2025-01-30","1",22
"SKY:Line:5","NSR:Quay:53898","18186437_186818","2025-01-30T19:27:00.000Z","2025-01-30T19:29:31.000Z","2025-01-30T19:27:00.000Z","2025-01-30T19:29:31.000Z",4,"2025-01-30","1",10
"SKY:Line:6","NSR:Quay:53899","18004602_185541","2025-01-30T19:29:00.000Z","2025-01-30T19:29:01.000Z","2025-01-30T19:29:00.000Z","2025-01-30T19:28:27.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53899","18186541_186818","2025-01-30T19:36:00.000Z","2025-01-30T19:36:06.000Z","2025-01-30T19:36:00.000Z","2025-01-30T19:35:40.000Z",4,"2025-01-30","2",24
"SKY:Line:12","NSR:Quay:53898","18004790_185543","2025-01-30T19:37:00.000Z","2025-01-30T19:38:52.000Z","2025-01-30T19:37:00.000Z","2025-01-30T19:38:35.000Z",4,"2025-01-30","2",17
"SKY:Line:6","NSR:Quay:53898","18004506_185541","2025-01-30T19:37:00.000Z","2025-01-30T19:36:27.000Z","2025-01-30T19:37:00.000Z","2025-01-30T19:36:02.000Z",4,"2025-01-30","1",12
"SKY:Line:12","NSR:Quay:53899","18004728_185543","2025-01-30T19:39:00.000Z","2025-01-30T19:35:34.000Z","2025-01-30T19:39:00.000Z","2025-01-30T19:35:09.000Z",4,"2025-01-30","1",24
"SKY:Line:6","NSR:Quay:53899","18004603_185541","2025-01-30T19:39:00.000Z","2025-01-30T19:39:13.000Z","2025-01-30T19:39:00.000Z","2025-01-30T19:38:52.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53899","18186542_186818","2025-01-30T19:46:00.000Z","2025-01-30T19:47:21.000Z","2025-01-30T19:46:00.000Z","2025-01-30T19:46:59.000Z",4,"2025-01-30","2",24
"SKY:Line:5","NSR:Quay:53898","18186438_186818","2025-01-30T19:47:00.000Z","2025-01-30T19:48:08.000Z","2025-01-30T19:47:00.000Z","2025-01-30T19:47:52.000Z",4,"2025-01-30","1",10
"SKY:Line:6","NSR:Quay:53899","18004604_185541","2025-01-30T19:49:00.000Z","2025-01-30T19:50:16.000Z","2025-01-30T19:49:00.000Z","2025-01-30T19:49:53.000Z",4,"2025-01-30","2",19
"SKY:Line:16E","NSR:Quay:53899","18005726_185556","2025-01-30T19:50:00.000Z","2025-01-30T19:52:39.000Z","2025-01-30T19:50:00.000Z","2025-01-30T19:51:50.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53899","18186543_186818","2025-01-30T19:56:00.000Z","2025-01-30T19:59:09.000Z","2025-01-30T19:56:00.000Z","2025-01-30T19:58:36.000Z",4,"2025-01-30","2",24
"SKY:Line:12","NSR:Quay:53898","18004773_185543","2025-01-30T19:57:00.000Z","2025-01-30T19:57:57.000Z","2025-01-30T19:57:00.000Z","2025-01-30T19:57:57.000Z",4,"2025-01-30","2",17
"SKY:Line:16E","NSR:Quay:53898","18005662_185556","2025-01-30T19:57:00.000Z","2025-01-30T19:58:32.000Z","2025-01-30T19:57:00.000Z","2025-01-30T19:58:07.000Z",4,"2025-01-30","1",22
"SKY:Line:6","NSR:Quay:53898","18004417_185541","2025-01-30T19:57:00.000Z","2025-01-30T19:58:00.000Z","2025-01-30T19:57:00.000Z","2025-01-30T19:57:42.000Z",4,"2025-01-30","1",12
"SKY:Line:12","NSR:Quay:53899","18004729_185543","2025-01-30T19:59:00.000Z","2025-01-30T19:57:35.000Z","2025-01-30T19:59:00.000Z","2025-01-30T19:57:15.000Z",4,"2025-01-30","1",24
"SKY:Line:6","NSR:Quay:53899","18004605_185541","2025-01-30T19:59:00.000Z","2025-01-30T20:01:09.000Z","2025-01-30T19:59:00.000Z","2025-01-30T20:00:54.000Z",4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53899","18186544_186818","2025-01-30T20:06:00.000Z","2025-01-30T20:05:44.000Z","2025-01-30T20:06:00.000Z","2025-01-30T20:04:56.000Z",4,"2025-01-30","2",24
"SKY:Line:5","NSR:Quay:53898","18186439_186818","2025-01-30T20:07:00.000Z","2025-01-30T20:06:13.000Z","2025-01-30T20:07:00.000Z","2025-01-30T20:05:58.000Z",4,"2025-01-30","1",10
"SKY:Line:6","NSR:Quay:53899","18004606_185541","2025-01-30T20:09:00.000Z",,"2025-01-30T20:09:00.000Z",,4,"2025-01-30","2",19
"SKY:Line:5","NSR:Quay:53899","18186545_186818","2025-01-30T20:16:00.000Z","2025-01-30T20:14:58.000Z","2025-01-30T20:16:00.000Z","2025-01-30T20:14:32.000Z",4,"2025-01-30","2",24
"SKY:Line:6","NSR:Quay:53898","18004507_185541","2025-01-30T20:17:00.000Z",,"2025-01-30T20:17:00.000Z",,4,"2025-01-30","1",12
"SKY:Line:12","NSR:Quay:53898","18004774_185543","2025-01-30T20:17:00.000Z","2025-01-30T20:16:38.000Z","2025-01-30T20:17:00.000Z","2025-01-30T20:16:18.000Z",4,"2025-01-30","2",17
"SKY:Line:6","NSR:Quay:53899","18004607_185541","2025-01-30T20:19:00.000Z","2025-01-30T20:21:19.000Z","2025-01-30T20:19:00.000Z","2025-01-30T20:20:52.000Z",4,"2025-01-30","2",19
"SKY:Line:12","NSR:Quay:53899","18004730_185543","2025-01-30T20:19:00.000Z","2025-01-30T20:18:38.000Z","2025-01-30T20:19:00.000Z","2025-01-30T20:18:05.000Z",4,"2025-01-30","1",24
"SKY:Line:16E","NSR:Quay:53899","18005727_185556","2025-01-30T20:20:00.000Z","2025-01-30T20:22:13.000Z","2025-01-30T20:20:00.000Z","2025-01-30T20:21:43.000Z",4,"2025-01-30","2",19
"SKY:Line:16E","NSR:Quay:53898","18005663_185556","2025-01-30T20:27:00.000Z","2025-01-30T20:27:18.000Z","2025-01-30T20:27:00.000Z","2025-01-30T20:26:53.000Z",4,"2025-01-30","1",22
"SKY:Line:5","NSR:Quay:53898","18186440_186818","2025-01-30T20:27:00.000Z","2025-01-30T20:27:09.000Z","2025-01-30T20:27:00.000Z","2025-01-30T20:26:50.000Z",4,"2025-01-30","1",10
"SKY:Line:5","NSR:Quay:53899","18186546_186818","2025-01-30T20:31:00.000Z","2025-01-30T20:31:52.000Z","2025-01-30T20:31:00.000Z","2025-01-30T20:31:22.000Z",4,"2025-01-30","2",24
"SKY:Line:12","NSR:Quay:53899","18004731_185543","2025-01-30T20:34:00.000Z","2025-01-30T20:33:51.000Z","2025-01-30T20:34:00.000Z","2025-01-30T20:33:24.000Z",4,"2025-01-30","1",24
"SKY:Line:6","NSR:Quay:53898","18004508_185541","2025-01-30T20:37:00.000Z","2025-01-30T20:37:03.000Z","2025-01-30T20:37:00.000Z","2025-01-30T20:36:43.000Z",4,"2025-01-30","1",12
"SKY:Line:6","NSR:Quay:53899","18004608_185541","2025-01-30T20:39:00.000Z",,"2025-01-30T20:39:00.000Z",,4,"2025-01-30","2",19
"SKY:Line:12","NSR:Quay:53898","18004818_185543","2025-01-30T20:42:00.000Z","2025-01-30T20:43:02.000Z","2025-01-30T20:42:00.000Z","2025-01-30T20:42:51.000Z",4,"2025-01-30","2",17
